"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class"
"ENSG00000223764",64.1904124971858,-3.29532018120164,0.4627686838066,4.8954547147898e-14,8.43878483735466e-10,"LINC02593","1:916865-921016","-","lncRNA"
"ENSG00000185246",709.308408741082,1.68023992629605,0.300304744927399,1.00405417866015e-09,7.00373601935779e-06,"PRPF39","14:45084099-45116282","+","protein_coding"
"ENSG00000270882",214.466016092803,-1.86222404567695,0.335593788767918,1.2188889696063e-09,7.00373601935779e-06,"HIST2H4A","1:149832659-149839767","+","protein_coding"
"ENSG00000259495",95.2912438707942,-1.76771216303478,0.375550504841685,1.05197661093998e-07,0.000453349320484585,"AC016705.2","15:80344853-80404214","-","lncRNA"
"ENSG00000078018",142.567816310605,1.66238368947494,0.356826436139453,1.39708135295389e-07,0.000481657767244383,"MAP2","2:209424058-209734118","+","protein_coding"
"ENSG00000144134",116.586372616989,-1.6530307328359,0.365228990793097,2.49850585290342e-07,0.000717820731539152,"RABL2A","2:113627229-113643396","+","protein_coding"
"ENSG00000142102",134.934240511002,-1.83634463917471,0.419735445133946,4.67530002671879e-07,0.00115132602657969,"PGGHG","11:289135-296107","+","protein_coding"
"ENSG00000235609",347.495059921024,1.73067004563813,0.397271337796179,5.47940570188452e-07,0.00118067494361357,"AF127577.4","21:14818843-15014430","-","lncRNA"
"ENSG00000177731",4843.1404869228,-1.42823659481515,0.332580967279565,7.03842208471337e-07,0.00121328319896289,"FLII","17:18244815-18258738","-","protein_coding"
"ENSG00000185189",251.103154628255,-1.30329536276888,0.302106786912396,6.66305957709513e-07,0.00121328319896289,"NRBP2","8:143833583-143840973","-","protein_coding"
"ENSG00000039650",602.031999752712,-1.35522492263414,0.320203901194602,9.23713481861263e-07,0.0013269144166937,"PNKP","19:49859882-49878351","-","protein_coding"
"ENSG00000160201",891.577299629393,1.41329440838064,0.332817038799596,9.07578994322153e-07,0.0013269144166937,"U2AF1","21:43092956-43107587","-","protein_coding"
"ENSG00000160796",800.42482782215,-1.2188547486108,0.294952520689457,1.46463015288393e-06,0.00180337818395808,"NBEAL2","3:46979683-47009704","+","protein_coding"
"ENSG00000226065",9.57329235140988,-6.95153998683981,2.68591994784941,1.4264509323585e-06,0.00180337818395808,"ZBTB45P2","2:110383112-110384642","+","processed_pseudogene"
"ENSG00000244414",33.0407483597556,2.19995281647293,0.533852463143034,1.69312303602038e-06,0.00194573699299462,"CFHR1","1:196819757-196832189","+","protein_coding"
"ENSG00000230487",112.711245038419,-1.41399750823967,0.34869067076778,2.02305685566775e-06,0.00217959087987505,"PSMG3-AS1","7:1570073-1589626","+","lncRNA"
"ENSG00000188549",198.799314040463,-1.50365761869118,0.378603056173319,2.7238458699601e-06,0.00276197971213954,"CCDC9B","15:40331452-40340967","-","protein_coding"
"ENSG00000156398",90.3762578853936,-1.71941183156878,0.450716829426309,5.01317005630895e-06,0.0045482644963502,"SFXN2","10:102714538-102743492","+","protein_coding"
"ENSG00000228638",8.11603117270421,6.60529975016797,2.63162576496931,4.94707632048002e-06,0.0045482644963502,"FCF1P2","3:48290793-48291375","-","transcribed_processed_pseudogene"
"ENSG00000158055",141.495895565277,1.31763471536553,0.346332180099686,5.74102001252245e-06,0.0049481851487931,"GRHL3","1:24319322-24364482","+","protein_coding"
"ENSG00000100767",86.134517665328,-1.69251212410131,0.456748615871599,7.60119491958755e-06,0.00623949514399287,"PAPLN","14:73237497-73274640","+","protein_coding"
"ENSG00000138587",247.469053317982,1.37906944355667,0.372800312879592,8.5068258796592e-06,0.00666548475061661,"MNS1","15:56421544-56465137","-","protein_coding"
"ENSG00000270647",4356.94496162537,-1.22120509875822,0.331321904805972,8.91757287260464e-06,0.00668352700773734,"TAF15","17:35713791-35864615","+","protein_coding"
"ENSG00000135596",151.213471223343,-1.41091181716288,0.387134178136342,9.87393334076083e-06,0.00709195262200146,"MICAL1","6:109444062-109465968","-","protein_coding"
"ENSG00000158106",172.242243763303,-1.3610297898535,0.376598019198394,1.11524621714355e-05,0.00768984571644818,"RHPN1","8:143368876-143384221","+","protein_coding"
"ENSG00000158286",117.032582594055,-1.43684070492532,0.39960913188391,1.18784257040028e-05,0.00787539624175383,"RNF207","1:6205475-6221299","+","protein_coding"
"ENSG00000166888",1772.29255161059,-1.01509074176371,0.283648313626865,1.376607361558e-05,0.00878887322168031,"STAT6","12:57095408-57132139","-","protein_coding"
"ENSG00000089048",575.003892679351,1.10337623251071,0.311316842277177,1.5728250555137e-05,0.00942356259659945,"ESF1","20:13714322-13784886","-","protein_coding"
"ENSG00000120915",228.439878863043,-1.1922691916367,0.338938865640538,1.64002133599016e-05,0.00942356259659945,"EPHX2","8:27490779-27545564","+","protein_coding"
"ENSG00000198556",94.2176303305789,-1.51431840288051,0.43165836973979,1.60583048053305e-05,0.00942356259659945,"ZNF789","7:99472890-99503650","+","protein_coding"
"ENSG00000275765",44.8289103880609,-1.7744604491282,0.508852034080593,1.87822334223003e-05,0.0104441335397939,"AC091982.3","5:151770242-151771508","-","lncRNA"
"ENSG00000115816",1921.26314876233,1.04804560896913,0.302710455770137,2.14002246358649e-05,0.0112576734958577,"CEBPZ","2:37201612-37231596","-","protein_coding"
"ENSG00000145833",4041.82468814267,1.06431249125037,0.308445147825949,2.2204484212737e-05,0.0112576734958577,"DDX46","5:134758771-134855133","+","protein_coding"
"ENSG00000198707",301.778777811215,1.1346570785729,0.328665194191657,2.18299982365824e-05,0.0112576734958577,"CEP290","12:88049014-88142088","-","protein_coding"
"ENSG00000134986",118.670585211546,-1.20361202947383,0.353834867714437,2.52901786807963e-05,0.0124557742885591,"NREP","5:111662621-111997464","-","protein_coding"
"ENSG00000103319",486.048519170924,-1.03406497001011,0.307664025687014,2.96335723719946e-05,0.0136256994297718,"EEF2K","16:22206278-22288738","+","protein_coding"
